c_simulacion,c_cuota,d_vencimiento,a_cuotapagada,d_pago,a_rutcliente,a_tipocliente,a_fechaalta,n_totalfinanciar,n_precio,n_pie,n_plazo,n_tasamensual,a_marca,a_modelo,a_tipocredito,a_nombreproducto,a_seguro,total_cuotas,cuotas_pagadas,cuotas_vencidas_np,cuotas_futuras_np,cuotas_pagadas_con_atraso,max_dias_atraso,estado_pago_credito,pct_pie,tiene_atraso,pagada,dias_atraso,mora
900868,33,2028-02-24,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,34,2028-03-26,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,35,2028-04-26,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,36,2028-05-27,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,37,2028-06-27,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,38,2028-07-28,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,39,2028-08-28,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,40,2028-09-28,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,41,2028-10-29,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,42,2028-11-29,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,43,2028-12-30,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,44,2029-01-30,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,45,2029-03-02,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,46,2029-04-02,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,47,2029-05-03,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900868,48,2029-06-03,N,2000-01-01,95725334-2,NATURAL,,5269597,8508000,4016000,48,2.14,MARCA_38,MODELO_26,TIPO_01,PRODUCTO_01,SEGURO_01,48,11,0,37,11,41,En Mora Real,47.2,1,0,0,1
900869,1,2025-12-19,S,2025-12-29,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,1,10,1
900869,2,2026-01-19,S,2026-02-06,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,1,18,1
900869,3,2026-02-19,S,2026-03-02,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,1,11,1
900869,4,2026-03-22,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,5,2026-04-22,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,6,2026-05-23,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,7,2026-06-23,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,8,2026-07-24,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,9,2026-08-24,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,10,2026-09-24,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,11,2026-10-25,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,12,2026-11-25,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,13,2026-12-26,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,14,2027-01-26,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,15,2027-02-26,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,16,2027-03-29,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,17,2027-04-29,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,18,2027-05-30,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,19,2027-06-30,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,20,2027-07-31,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,21,2027-08-31,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,22,2027-10-01,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,23,2027-11-01,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900869,24,2027-12-02,N,2000-01-01,96016420-2,NATURAL,,3925572,6665000,3339000,24,2.57,MARCA_05,MODELO_OTRO,TIPO_01,PRODUCTO_02,SEGURO_01,24,3,2,19,3,18,En Mora Real,50.1,1,0,0,1
900870,1,2025-08-29,S,2025-10-19,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,1,51,1
900870,2,2025-09-29,S,2025-11-20,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,1,52,1
900870,3,2025-10-30,S,2025-10-30,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,1,0,1
900870,4,2025-11-30,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,5,2025-12-31,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,6,2026-01-31,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,7,2026-03-03,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,8,2026-04-03,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,9,2026-05-04,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,10,2026-06-04,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,11,2026-07-05,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,12,2026-08-05,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,13,2026-09-05,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,14,2026-10-06,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,15,2026-11-06,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,16,2026-12-07,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,17,2027-01-07,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,18,2027-02-07,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,19,2027-03-10,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,20,2027-04-10,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,21,2027-05-11,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,22,2027-06-11,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,23,2027-07-12,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900870,24,2027-08-12,N,2000-01-01,96106221-7,NATURAL,,1382903,2258000,1118000,24,2.56,MARCA_01,MODELO_OTRO,TIPO_01,PRODUCTO_01,SEGURO_01,24,3,6,15,2,52,En Mora Real,49.5,1,0,0,1
900871,1,2025-06-12,S,2025-06-11,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-1,0
900871,2,2025-07-13,S,2025-07-12,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-1,0
900871,3,2025-08-13,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,4,0
900871,4,2025-09-13,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-27,0
900871,5,2025-10-14,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-58,0
900871,6,2025-11-14,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,7,2025-12-15,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,8,2026-01-15,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,9,2026-02-15,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,10,2026-03-18,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,11,2026-04-18,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,12,2026-05-19,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,13,2026-06-19,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,14,2026-07-20,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,15,2026-08-20,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,16,2026-09-20,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,17,2026-10-21,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,18,2026-11-21,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,19,2026-12-22,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,20,2027-01-22,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,21,2027-02-22,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,22,2027-03-25,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,23,2027-04-25,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,24,2027-05-26,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,25,2027-06-26,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,26,2027-07-27,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,27,2027-08-27,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,28,2027-09-27,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,29,2027-10-28,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,30,2027-11-28,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,31,2027-12-29,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,32,2028-01-29,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,33,2028-02-29,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,34,2028-03-31,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,35,2028-05-01,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,36,2028-06-01,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,37,2028-07-02,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,38,2028-08-02,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,39,2028-09-02,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,40,2028-10-03,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,41,2028-11-03,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,42,2028-12-04,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,43,2029-01-04,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,44,2029-02-04,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,45,2029-03-07,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
900871,46,2029-04-07,S,2025-08-17,94427479-0,NATURAL,,6549944,9237000,3658000,48,2.12,MARCA_07,MODELO_06,TIPO_01,PRODUCTO_02,SEGURO_01,48,48,0,0,1,4,Pagado Totalmente,39.6,1,1,-60,0
